#,品牌ID,品牌名称,城市,平台,日期,门店ID,门店名称,GMV,下单人数,商家实收,商户补贴,平台补贴,无效订单数,曝光人数,有效订单数,进店人数
614,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-19,2001042552,龙阳路店,708,11,304,331,37,0,1003,11,71
615,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-19,2001053699,大宁店,1511,25,552,803,81,0,1199,25,138
616,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-19,2001104355,宝山店,5140,74,2255,2317,345,0,3525,75,381
617,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-19,8165842,虹口足球场店,0,,0,0,0,0,,0,
618,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-19,8184590,五角场店,0,,0,0,0,0,,0,
619,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-19,8491999,宝山店,0,,0,0,0,0,,0,
620,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-19,8106681,怒江路店,5051,55,2019,2524,798,3,6572,91,727
621,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-19,8260331,大世界店,0,,0,0,0,0,,0,
622,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-20,2000555792,虹口足球场店,3606,65,1100,2144,217,0,2864,65,328
623,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-20,2000507076,五角场店,5545,95,2132,2809,424,0,4343,95,442
624,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-20,2001020019,真如店,2639,44,863,1506,236,2,3795,45,273
625,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-20,2001042552,龙阳路店,867,10,428,345,53,0,1117,11,74
626,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-20,2001053699,大宁店,1810,31,618,995,97,0,1616,32,176
627,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-20,2001104355,宝山店,4169,71,1603,2121,327,1,3363,72,393
628,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-20,8165842,虹口足球场店,0,,0,0,0,0,,0,
629,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-20,8184590,五角场店,0,,0,0,0,0,,0,
630,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-20,8491999,宝山店,0,,0,0,0,0,,0,
631,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-20,8106681,怒江路店,4847,89,1911,2442,956,1,6692,93,631
632,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-20,8260331,大世界店,0,,0,0,0,0,,0,
633,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-21,2000555792,虹口足球场店,3808,68,1080,2341,192,0,2560,68,317
634,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-21,2000507076,五角场店,5545,97,1955,2978,413,0,3635,102,397
635,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-21,2001020019,真如店,2112,37,700,1191,210,0,3790,37,299
636,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-21,2001042552,龙阳路店,753,13,317,360,62,0,1091,13,72
637,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-21,2001053699,大宁店,2020,33,781,1027,144,0,1537,34,136
638,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-21,2001104355,宝山店,4434,70,1762,2189,284,1,3099,71,352
639,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-21,8165842,虹口足球场店,0,,0,0,0,0,,0,
640,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-21,8184590,五角场店,0,,0,0,0,0,,0,
641,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-21,8491999,宝山店,0,,0,0,0,0,,0,
642,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-21,8106681,怒江路店,4847,88,1911,2442,956,1,7159,93,606
643,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-21,8260331,大世界店,0,,0,0,0,0,,0,
644,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-22,2000555792,虹口足球场店,3327,60,1068,1908,237,1,2699,59,272
645,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-22,2000507076,五角场店,5376,95,1913,2882,404,0,4786,96,473
646,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-22,2001020019,真如店,2104,39,653,1227,235,0,3375,39,237
647,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-22,2001042552,龙阳路店,730,12,277,378,46,0,1246,13,90
648,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-22,2001053699,大宁店,1564,23,675,720,102,0,1733,23,134
649,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-22,2001104355,宝山店,5185,80,2082,2549,335,0,4572,82,437
650,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-22,8165842,虹口足球场店,0,,0,0,0,0,,0,
651,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-22,8184590,五角场店,0,,0,0,0,0,,0,
652,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-22,8491999,宝山店,0,,0,0,0,0,,0,
653,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-22,8106681,怒江路店,5513,97,2177,2785,1051,0,5749,103,625
654,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-22,8260331,大世界店,0,,0,0,0,0,,0,
655,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-23,2000555792,虹口足球场店,1451,24,513,779,100,0,2061,24,186
656,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-23,2000507076,五角场店,5938,101,2280,3006,461,1,6743,102,605
657,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-23,2001020019,真如店,4044,62,1333,2326,431,1,5268,65,415
658,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-23,2001042552,龙阳路店,1054,17,475,464,87,0,1728,18,113
659,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-23,2001053699,大宁店,1555,25,584,804,100,0,4448,26,252
660,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-23,2001104355,宝山店,6095,100,2376,3077,409,0,5156,102,503
661,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-23,8165842,虹口足球场店,0,,0,0,0,0,,0,
662,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-23,8184590,五角场店,0,,0,0,0,0,,0,
663,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-23,8491999,宝山店,0,,0,0,0,0,,0,
664,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-23,8106681,怒江路店,5630,93,2311,2759,957,3,6605,101,583
665,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-23,8260331,大世界店,0,,0,0,0,0,,0,
666,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-24,2000555792,虹口足球场店,2736,46,965,1471,175,1,2758,47,245
667,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-24,2000507076,五角场店,5920,96,2331,2945,465,3,4937,99,487
668,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-24,2001020019,真如店,3876,61,1282,2229,358,2,5668,60,409
669,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-24,2001042552,龙阳路店,1238,21,592,511,123,1,1851,20,130
670,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-24,2001053699,大宁店,2835,49,1078,1446,227,0,5902,49,421
671,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-24,2001104355,宝山店,5781,89,2328,2839,392,1,5300,92,534
672,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-24,8165842,虹口足球场店,0,,0,0,0,0,,0,
673,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-24,8184590,五角场店,0,,0,0,0,0,,0,
674,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-24,8491999,宝山店,0,,0,0,0,0,,0,
675,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-24,8106681,怒江路店,5165,92,2022,2631,858,3,4652,93,506
676,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-24,8260331,大世界店,0,,0,0,0,0,,0,
677,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-25,2000555792,虹口足球场店,4131,68,1242,2471,116,0,3093,69,317
678,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-25,2000507076,五角场店,4601,85,1598,2486,170,2,3196,86,359
679,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-25,2001020019,真如店,4074,66,1291,2393,133,0,5603,66,426
680,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-25,2001042552,龙阳路店,799,13,349,370,34,0,1256,13,91
681,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-25,2001104355,宝山店,4473,70,1757,2237,132,2,3638,74,428
682,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-25,8165842,虹口足球场店,1263,21,467,680,47,0,272,24,56
683,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-25,8184590,五角场店,0,,0,0,0,0,,0,
684,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-25,8491999,宝山店,0,,0,0,0,0,,0,
685,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-25,8106681,怒江路店,5627,113,2232,2814,1132,3,6778,111,655
686,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-25,8260331,大世界店,0,,0,0,0,0,,0,
687,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-26,2000555792,虹口足球场店,2643,50,763,1589,46,2,2798,50,288
688,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-26,2000507076,五角场店,3854,71,1424,1987,100,2,3647,72,371
689,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-26,2001020019,真如店,3743,63,1080,2314,59,0,4838,64,406
690,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-26,2001042552,龙阳路店,698,12,302,317,22,1,2227,13,174
691,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-26,2001053699,大宁店,1403,21,524,739,42,0,1778,23,136
692,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-26,2001104355,宝山店,4842,83,1811,2507,95,0,3522,84,399
693,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-26,8165842,虹口足球场店,3393,56,942,2161,151,1,3142,61,423
694,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-26,8184590,五角场店,1408,30,501,729,92,0,344,30,55
695,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-26,8491999,宝山店,0,,0,0,0,0,,0,
696,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-26,8106681,怒江路店,4592,89,1815,2281,825,4,4748,92,462
697,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-26,8260331,大世界店,0,,0,0,0,0,,0,
698,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-27,2000555792,虹口足球场店,4073,69,1432,2184,243,4,3501,70,339
699,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-27,2000507076,五角场店,5463,102,1967,2897,320,4,5094,102,453
700,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-27,2001020019,真如店,4115,74,1073,2659,225,0,4118,74,332
701,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-27,2001042552,龙阳路店,2986,46,1312,1361,125,0,5675,46,437
702,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-27,2001053699,大宁店,1213,18,462,629,11,0,669,18,51
703,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-27,2001104355,宝山店,5535,92,2035,2915,265,0,4180,93,444
704,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-27,8165842,虹口足球场店,3859,75,1184,2321,232,4,4676,72,566
705,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-27,8184590,五角场店,3398,59,1255,1767,238,0,4556,62,487
706,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-27,8491999,宝山店,0,,0,0,0,0,,0,
707,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-27,8106681,怒江路店,3333,63,1240,1763,335,3,6798,63,553
708,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-27,8260331,大世界店,0,,0,0,0,0,,0,
709,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-28,2000555792,虹口足球场店,3554,62,1204,1967,357,1,2696,62,292
710,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-28,2000507076,五角场店,5141,94,1870,2695,448,1,4007,96,409
711,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-28,2001020019,真如店,4522,73,1343,2751,353,1,3265,74,308
712,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-28,2001042552,龙阳路店,1929,31,864,870,158,1,4350,31,319
713,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-28,2001053699,大宁店,816,13,292,441,15,0,505,14,55
714,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-28,2001104355,宝山店,5086,86,1946,2601,385,0,3442,88,398
715,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-28,8165842,虹口足球场店,5302,94,1624,3186,254,3,4755,94,519
716,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-28,8184590,五角场店,4821,79,1883,2408,398,0,5897,81,553
717,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-28,8491999,宝山店,0,,0,0,0,0,,0,
718,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-28,8106681,怒江路店,3011,57,1157,1542,308,0,4521,59,432
719,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-28,8260331,大世界店,0,,0,0,0,0,,0,
720,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-29,2000555792,虹口足球场店,3108,56,1030,1732,303,10,2911,58,277
721,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-29,2000507076,五角场店,3518,68,1238,1880,312,0,4620,68,398
722,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-29,2001020019,真如店,4694,77,1347,2923,338,0,2887,78,284
723,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-29,2001042552,龙阳路店,1367,24,584,645,110,0,3954,24,270
724,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-29,2001053699,大宁店,1086,15,439,537,14,0,1074,16,68
725,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-29,2001104355,宝山店,4785,81,1777,2502,314,0,4566,81,426
726,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-29,8165842,虹口足球场店,5729,98,1785,3418,239,5,6680,97,722
727,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-29,8184590,五角场店,1406,26,477,774,101,0,4463,27,396
728,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-29,8491999,宝山店,0,,0,0,0,0,,0,
729,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-29,8106681,怒江路店,4165,75,1624,2125,387,0,8968,76,529
730,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-29,8260331,大世界店,0,,0,0,0,0,,0,
731,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-30,2000555792,虹口足球场店,3175,56,1000,1838,215,3,3206,56,284
732,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-30,2000507076,五角场店,6164,100,2322,3185,460,4,6198,105,528
733,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-30,2001020019,真如店,4348,77,1222,2715,359,1,3735,78,336
734,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-30,2001042552,龙阳路店,1459,22,658,647,89,0,5544,23,321
735,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-30,2001053699,大宁店,891,14,317,482,5,1,4753,14,278
736,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-11-30,2001104355,宝山店,6327,93,2650,2985,435,3,6166,99,572
737,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-30,8165842,虹口足球场店,4254,76,1467,2374,223,3,7116,73,718
738,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-30,8184590,五角场店,451,8,161,237,20,0,746,8,74
739,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-30,8491999,宝山店,0,,0,0,0,0,,0,
740,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-30,8106681,怒江路店,3024,60,1153,1570,293,4,6278,57,494
741,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-11-30,8260331,大世界店,0,,0,0,0,0,,0,
742,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-01,2000555792,虹口足球场店,1916,35,593,1120,114,0,2658,35,230
743,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-01,2000507076,五角场店,4904,81,1904,2464,332,0,4857,81,426
744,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-01,2001020019,真如店,3585,60,959,2322,261,1,3411,61,294
745,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-01,2001042552,龙阳路店,1215,22,494,596,97,0,5876,22,361
746,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-01,2001053699,大宁店,1703,25,606,923,15,1,5978,26,338
747,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-01,2001104355,宝山店,6766,104,2728,3318,393,1,5492,104,548
748,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-01,8165842,虹口足球场店,3966,66,1408,2168,166,1,5398,66,519
749,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-01,8184590,五角场店,2635,48,908,1443,253,0,4766,49,469
750,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-01,8491999,宝山店,0,,0,0,0,0,,0,
751,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-01,8106681,怒江路店,3654,67,1369,1918,337,2,7011,69,506
752,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-01,8260331,大世界店,0,,0,0,0,0,,0,
753,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-02,2000555792,虹口足球场店,2235,41,692,1304,141,0,2722,41,243
754,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-02,2000507076,五角场店,4311,79,1584,2249,310,1,3634,80,333
755,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-02,2001020019,真如店,4791,81,1372,2980,350,1,3425,83,323
756,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-02,2001042552,龙阳路店,1268,22,511,622,98,0,4201,23,274
757,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-02,2001053699,大宁店,1865,31,645,1033,15,0,3358,31,208
758,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-02,2001104355,宝山店,5001,81,1942,2522,309,3,3866,81,333
759,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-02,8165842,虹口足球场店,4452,73,1342,2708,200,2,7866,75,665
760,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-02,8184590,五角场店,4026,70,1327,2277,420,0,4462,70,448
761,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-02,8491999,宝山店,0,,0,0,0,0,,0,
762,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-02,8106681,怒江路店,2993,52,1144,1545,264,2,3307,55,372
763,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-02,8260331,大世界店,0,,0,0,0,0,,0,
764,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-03,2000555792,虹口足球场店,3031,57,991,1701,255,2,2364,58,255
765,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-03,2000507076,五角场店,5926,102,2225,3066,391,1,3791,103,392
766,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-03,2001020019,真如店,3863,74,1031,2467,300,5,2657,73,270
767,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-03,2001042552,龙阳路店,871,16,356,431,54,1,3956,15,235
768,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-03,2001053699,大宁店,503,7,215,234,9,1,791,7,64
769,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-03,2001104355,宝山店,6025,100,2298,3080,378,1,3399,103,370
770,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-03,8165842,虹口足球场店,4128,72,1552,2149,284,1,5907,72,417
771,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-03,8184590,五角场店,5636,96,1772,3283,557,1,5938,97,560
772,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-03,8491999,宝山店,0,,0,0,0,0,,0,
773,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-03,8106681,怒江路店,3594,72,1332,1868,585,5,3749,76,391
774,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-03,8260331,大世界店,0,,0,0,0,0,,0,
775,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-04,2000555792,虹口足球场店,2969,54,1073,1572,221,2,1987,54,229
776,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-04,2000507076,五角场店,4222,75,1527,2234,322,1,2981,77,300
777,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-04,2001020019,真如店,4246,73,1362,2462,362,1,3154,75,274
778,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-04,2001042552,龙阳路店,1085,17,440,539,74,0,2392,19,189
779,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-04,2001053699,大宁店,387,7,162,183,3,0,831,7,66
780,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-04,2001104355,宝山店,4497,73,1773,2248,325,0,3276,74,329
781,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-04,8165842,虹口足球场店,3890,71,1308,2215,283,3,4372,69,345
782,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-04,8184590,五角场店,3589,63,1237,1962,337,1,5854,62,475
783,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-04,8491999,宝山店,0,,0,0,0,0,,0,
784,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-04,8106681,怒江路店,3813,75,1484,1947,578,4,3632,73,396
785,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-04,8260331,大世界店,0,,0,0,0,0,,0,
786,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-05,2000555792,虹口足球场店,2701,43,1032,1364,222,1,2361,47,304
787,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-05,2000507076,五角场店,4399,79,1619,2292,342,0,3314,79,411
788,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-05,2001020019,真如店,3823,64,1089,2381,263,1,2905,66,324
789,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-05,2001042552,龙阳路店,416,8,163,211,39,0,1189,8,100
790,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-05,2001053699,大宁店,1454,22,617,683,7,0,2718,22,203
791,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-05,2001104355,宝山店,5426,94,1982,2863,358,0,3379,96,433
792,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-05,8165842,虹口足球场店,5346,88,1877,2961,474,0,7502,90,556
793,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-05,8184590,五角场店,4629,76,1622,2500,423,0,6303,79,533
794,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-05,8491999,宝山店,0,,0,0,0,0,,0,
795,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-05,8106681,怒江路店,4240,77,1659,2148,716,2,3932,80,422
796,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-05,8260331,大世界店,0,,0,0,0,0,,0,
797,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-06,2000555792,虹口足球场店,2561,46,917,1351,211,2,3165,46,367
798,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-06,2000507076,五角场店,3672,67,1404,1860,282,1,3744,68,445
799,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-06,2001020019,真如店,3948,70,1107,2462,314,1,2992,72,371
800,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-06,2001042552,龙阳路店,579,7,300,212,24,0,934,7,105
801,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-06,2001053699,大宁店,1206,18,529,535,8,0,2190,19,194
802,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-06,2001104355,宝山店,4435,73,1718,2230,279,3,4209,74,483
803,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-06,8165842,虹口足球场店,4388,79,1461,2500,387,2,5433,78,403
804,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-06,8184590,五角场店,4089,67,1510,2123,419,0,4472,70,374
805,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-06,8491999,宝山店,0,,0,0,0,0,,0,
806,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-06,8106681,怒江路店,4203,81,1609,2170,747,2,4141,83,402
807,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-06,8260331,大世界店,0,,0,0,0,0,,0,
808,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-07,2000555792,虹口足球场店,1675,31,634,843,163,0,2053,31,239
809,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-07,2000507076,五角场店,3147,51,1276,1519,217,0,3796,53,431
810,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-07,2001020019,真如店,3362,57,1028,2017,265,2,3359,59,414
811,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-07,2001042552,龙阳路店,498,8,221,226,45,0,1224,8,116
812,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-07,2001053699,大宁店,510,9,189,267,5,0,683,9,104
813,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-07,2001104355,宝山店,5027,75,2096,2391,319,0,3955,77,485
814,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-07,8165842,虹口足球场店,3013,53,1101,1607,283,0,5630,53,354
815,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-07,8184590,五角场店,3268,53,1195,1727,355,1,5060,54,388
816,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-07,8491999,宝山店,0,,0,0,0,0,,0,
817,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-07,8106681,怒江路店,3046,57,1176,1557,494,0,3837,59,375
818,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-07,8260331,大世界店,0,,0,0,0,0,,0,
819,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-08,2000555792,虹口足球场店,1722,31,664,853,152,1,2642,30,293
820,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-08,2000507076,五角场店,2904,53,1097,1482,250,1,4022,53,412
821,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-08,2001020019,真如店,3855,64,1158,2348,274,0,2842,64,351
822,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-08,2001042552,龙阳路店,327,6,131,162,20,1,1092,6,111
823,4636,蛙小辣火锅杯（总账号）,上海,eleme,2019-12-08,2001053699,大宁店,1100,18,457,518,8,0,760,18,117
